CPT_CODE,DESCRIPTION,NON_FACILITY_PRICE,FACILITY_PRICE,SOURCE
63276,Bx/exc xdrl spine lesn thrc,1720.91,0.0,cms_pfs
63277,Bx/exc xdrl spine lesn lmbr,1496.93,0.0,cms_pfs
63278,Bx/exc xdrl spine lesn scrl,1573.81,0.0,cms_pfs
63280,Bx/exc idrl spine lesn crvl,2055.04,0.0,cms_pfs
63281,Bx/exc idrl spine lesn thrc,2039.07,0.0,cms_pfs
63282,Bx/exc idrl spine lesn lmbr,1930.91,0.0,cms_pfs
63283,Bx/exc idrl spine lesn scrl,1865.68,0.0,cms_pfs
63285,Bx/exc idrl imed lesn cervl,2514.97,0.0,cms_pfs
63286,Bx/exc idrl imed lesn thrc,2485.35,0.0,cms_pfs
63287,Bx/exc idrl imed lesn thrlmb,2631.45,0.0,cms_pfs
63290,Bx/exc xdrl/idrl lsn any lvl,2674.71,0.0,cms_pfs
63295,Repair laminectomy defect,301.52,0.0,cms_pfs
63300,Remove vert xdrl body crvcl,1734.89,0.0,cms_pfs
63301,Remove vert xdrl body thrc,2141.9,0.0,cms_pfs
63302,Remove vert xdrl body thrlmb,2118.27,0.0,cms_pfs
63303,Remov vert xdrl bdy lmbr/sac,2231.09,0.0,cms_pfs
63304,Remove vert idrl body crvcl,2273.02,0.0,cms_pfs
63305,Remove vert idrl body thrc,2411.14,0.0,cms_pfs
63306,Remov vert idrl bdy thrclmbr,2371.2,0.0,cms_pfs
63307,Remov vert idrl bdy lmbr/sac,2316.95,0.0,cms_pfs
63308,Remove vertebral body add-on,287.87,0.0,cms_pfs
635,Anesth lumbar puncture,0.0,0.0,master_cleaned
63600,Remove spinal cord lesion,1080.93,0.0,cms_pfs
63610,Stimulation of spinal cord,546.79,0.0,cms_pfs
63620,Srs spinal lesion,1109.22,0.0,cms_pfs
63621,Srs spinal lesion addl,229.96,0.0,cms_pfs
63650,Implant neuroelectrodes,374.07,0.0,cms_pfs
63655,Implant neuroelectrodes,835.66,0.0,cms_pfs
63661,Remove spine eltrd perq aray,307.84,0.0,cms_pfs
63662,Remove spine eltrd plate,846.64,0.0,cms_pfs
63663,Revise spine eltrd perq aray,408.01,0.0,cms_pfs
63664,Revise spine eltrd plate,883.25,0.0,cms_pfs
63685,Ins/rplc spi npg/rcvr pocket,317.49,0.0,cms_pfs
63688,Rev/rmv imp sp npg/r dtch cn,304.51,0.0,cms_pfs
63700,Repair of spinal herniation,1318.55,0.0,cms_pfs
63702,Repair of spinal herniation,1429.71,0.0,cms_pfs
63704,Repair of spinal herniation,1664.33,0.0,cms_pfs
63706,Repair of spinal herniation,1832.73,0.0,cms_pfs
63707,Repair spinal fluid leakage,924.52,0.0,cms_pfs
63709,Repair spinal fluid leakage,1080.93,0.0,cms_pfs
63710,Graft repair of spine defect,1042.0,0.0,cms_pfs
63740,Install spinal shunt,1005.39,0.0,cms_pfs
63741,Install spinal shunt,710.53,0.0,cms_pfs
63744,Revision of spinal shunt,733.49,0.0,cms_pfs
63746,Removal of spinal shunt,640.97,0.0,cms_pfs
640,Anesth spine manipulation,0.0,0.0,master_cleaned
64400,Njx aa&/strd trigeminal nrv,47.26,0.0,cms_pfs
64405,Njx aa&/strd gr ocpl nrv,45.93,0.0,cms_pfs
64408,Njx aa&/strd vagus nrv,38.6,0.0,cms_pfs
64415,Njx aa&/strd brch plxs img,66.23,0.0,cms_pfs
64416,Njx aa&/strd brch pl nfs img,72.22,0.0,cms_pfs
64417,Njx aa&/strd ax nerve img,61.24,0.0,cms_pfs
64418,Njx aa&/strd sprscap nrv,47.92,0.0,cms_pfs
64420,Njx aa&/strd ntrcost nrv 1,52.25,0.0,cms_pfs
64421,Njx aa&/strd ntrcost nrv ea,21.63,0.0,cms_pfs
64425,Njx aa&/strd ii ih nerves,49.59,0.0,cms_pfs
64430,Njx aa&/strd pudendal nerve,48.59,0.0,cms_pfs
64435,Njx aa&/strd paracrv nrv,38.6,0.0,cms_pfs
64445,Njx aa&/strd sciatic nrv img,65.89,0.0,cms_pfs
64446,Njx aa&/strd sc nrv nfs img,70.55,0.0,cms_pfs
64447,Njx aa&/strd femoral nrv img,60.57,0.0,cms_pfs
64448,Njx aa&/strd fem nrv nfs img,67.56,0.0,cms_pfs
64449,Njx aa&/strd lmbr plex nfs,60.24,0.0,cms_pfs
64450,Njx aa&/strd other pn/branch,38.27,0.0,cms_pfs
64451,Njx aa&/strd nrv nrvtg si jt,72.22,0.0,cms_pfs
64454,Njx aa&/strd gnclr nrv brnch,72.88,0.0,cms_pfs
64455,Njx aa&/strd pltr com dg nrv,29.95,0.0,cms_pfs
64461,Pvb thoracic single inj site,71.55,0.0,cms_pfs
64462,Pvb thoracic 2nd+ inj site,44.26,0.0,cms_pfs
64463,Pvb thoracic cont infusion,76.21,0.0,cms_pfs
64466,Thrc fascial pln blk uni njx,61.24,0.0,cms_pfs
64467,Thrc fascial pln blk uni nfs,70.89,0.0,cms_pfs
64468,Thrc fascial pln blk bi njx,67.89,0.0,cms_pfs
64469,Thrc fascial pln blk bi nfs,74.55,0.0,cms_pfs
64473,Lwr xtr fscl pln blk uni njx,54.58,0.0,cms_pfs
64474,Lwr xtr fscl pln blk uni nfs,67.89,0.0,cms_pfs
64479,Njx aa&/strd tfrm epi c/t 1,116.15,0.0,cms_pfs
64480,Njx aa&/strd tfrm epi c/t ea,52.92,0.0,cms_pfs
64483,Njx aa&/strd tfrm epi l/s 1,99.17,0.0,cms_pfs
64484,Njx aa&/strd tfrm epi l/s ea,43.6,0.0,cms_pfs
64486,Tap block unil by injection,48.26,0.0,cms_pfs
64487,Tap block uni by infusion,55.91,0.0,cms_pfs
64488,Tap block bi injection,56.58,0.0,cms_pfs
64489,Tap block bi by infusion,70.55,0.0,cms_pfs
64490,Inj paravert f jnt c/t 1 lev,93.85,0.0,cms_pfs
64491,Inj paravert f jnt c/t 2 lev,50.59,0.0,cms_pfs
64492,Inj paravert f jnt c/t 3 lev,50.92,0.0,cms_pfs
64493,Inj paravert f jnt l/s 1 lev,81.2,0.0,cms_pfs
64494,Inj paravert f jnt l/s 2 lev,43.6,0.0,cms_pfs
64495,Inj paravert f jnt l/s 3 lev,44.93,0.0,cms_pfs
64505,N block spenopalatine gangl,97.18,0.0,cms_pfs
64510,N block stellate ganglion,69.56,0.0,cms_pfs
64517,N block inj hypogas plxs,113.48,0.0,cms_pfs
64520,N block lumbar/thoracic,76.54,0.0,cms_pfs
64530,N block inj celiac pelus,85.2,0.0,cms_pfs
64553,Implant neuroelectrodes,449.28,0.0,cms_pfs
64555,Implant neuroelectrodes,292.86,0.0,cms_pfs
64561,Implant neuroelectrodes,270.23,0.0,cms_pfs
64566,Neuroeltrd stim post tibial,25.96,0.0,cms_pfs
64567,Perq elec nrv field stimj cn,66.23,0.0,cms_pfs
64568,Opn impltj crnl nrv nea&pg,657.61,0.0,cms_pfs
64569,Revise/repl vagus n eltrd,743.48,0.0,cms_pfs
64570,Remove vagus n eltrd,763.44,0.0,cms_pfs
64575,Opn impltj nea perph nerve,292.53,0.0,cms_pfs
64580,Opn impltj nea neuromuscular,313.83,0.0,cms_pfs
64581,Opn impltj nea sacral nerve,585.73,0.0,cms_pfs
64582,Opn mpltj hpglsl nstm ary pg,720.18,0.0,cms_pfs
64583,Rev/rplct hpglsl nstm ary pg,742.48,0.0,cms_pfs
64584,Rmvl hpglsl nstim ary pg,629.32,0.0,cms_pfs
64585,Rev/rmv perph nstim eltrd ra,135.45,0.0,cms_pfs
64590,Ins/rpl prph sac/gstr npg/r,265.91,0.0,cms_pfs
64595,Rev/rmv prph sac/gstr npg/r,209.0,0.0,cms_pfs
64596,Ins/rplcmt prq eltrd ra pn 1,0.0,0.0,cms_pfs
64597,Ins/rplcm prq eltrd ra pn ea,0.0,0.0,cms_pfs
64598,Revj/rmvl nea pn w/int nstim,0.0,0.0,cms_pfs
64600,Injection treatment of nerve,226.3,0.0,cms_pfs
64605,Injection treatment of nerve,422.32,0.0,cms_pfs
64610,Injection treatment of nerve,447.62,0.0,cms_pfs
64611,Chemodenerv saliv glands,107.83,0.0,cms_pfs
64612,Destroy nerve face muscle,107.83,0.0,cms_pfs
64615,Chemodenerv musc migraine,108.83,0.0,cms_pfs
64616,Chemodenerv musc neck dyston,99.17,0.0,cms_pfs
64617,Chemodener muscle larynx emg,91.52,0.0,cms_pfs
64620,Injection treatment of nerve,166.73,0.0,cms_pfs
64624,Dstrj nulyt agt gnclr nrv,132.79,0.0,cms_pfs
64625,Rf abltj nrv nrvtg si jt,176.05,0.0,cms_pfs
64628,Trml dstrj ios bvn 1st 2 l/s,363.42,0.0,cms_pfs
64629,Trml dstrj ios bvn ea addl,166.73,0.0,cms_pfs
64630,Injection treatment of nerve,183.04,0.0,cms_pfs
64632,N block inj common digit,61.57,0.0,cms_pfs
64633,Destroy cerv/thor facet jnt,172.06,0.0,cms_pfs
64634,Destroy c/th facet jnt addl,57.57,0.0,cms_pfs
64635,Destroy lumb/sac facet jnt,172.39,0.0,cms_pfs
64636,Destroy l/s facet jnt addl,50.59,0.0,cms_pfs
64640,Injection treatment of nerve,111.16,0.0,cms_pfs
64642,Chemodenerv 1 extremity 1-4,95.85,0.0,cms_pfs
64643,Chemodenerv 1 extrem 1-4 ea,59.57,0.0,cms_pfs
64644,Chemodenerv 1 extrem 5/> mus,103.17,0.0,cms_pfs
64645,Chemodenerv 1 extrem 5/> ea,70.22,0.0,cms_pfs
64646,Chemodenerv trunk musc 1-5,103.5,0.0,cms_pfs
64647,Chemodenerv trunk musc 6/>,115.81,0.0,cms_pfs
64650,Chemodenerv eccrine glands,33.28,0.0,cms_pfs
64653,Chemodenerv eccrine glands,42.93,0.0,cms_pfs
64654,1st opn implt bat modulj sys,557.44,0.0,cms_pfs
64655,Revj/rplcmt bat mod sys lead,641.97,0.0,cms_pfs
64656,Revj/rplcmt bat mod sys pg,425.65,0.0,cms_pfs
64657,Rmvl bat modulj sys tot sys,629.99,0.0,cms_pfs
64658,Rmvl bat modul sys lead only,474.24,0.0,cms_pfs
64659,Rmvl bat modulj sys pg only,439.96,0.0,cms_pfs
64680,Injection treatment of nerve,146.1,0.0,cms_pfs
64681,Injection treatment of nerve,192.36,0.0,cms_pfs
64702,Revise finger/toe nerve,486.89,0.0,cms_pfs
64704,Revise hand/foot nerve,307.17,0.0,cms_pfs
64708,Revise arm/leg nerve,462.59,0.0,cms_pfs
64712,Revision of sciatic nerve,555.44,0.0,cms_pfs
64713,Revision of arm nerve(s),742.48,0.0,cms_pfs
64714,Revise low back nerve(s),713.19,0.0,cms_pfs
64716,Revision of cranial nerve,468.25,0.0,cms_pfs
64718,Revise ulnar nerve at elbow,573.08,0.0,cms_pfs
64719,Revise ulnar nerve at wrist,386.38,0.0,cms_pfs
64721,Carpal tunnel surgery,421.66,0.0,cms_pfs
64722,Decompression unspec nerve,371.74,0.0,cms_pfs
64726,Dcmprn plantar digital nerve,257.25,0.0,cms_pfs
64727,Internal neurolysis,144.44,0.0,cms_pfs
64728,Dcmprn median nrv carpl tunl,122.14,0.0,cms_pfs
64732,Incision of brow nerve,492.54,0.0,cms_pfs
64734,Incision of cheek nerve,555.11,0.0,cms_pfs
64736,Incision of chin nerve,304.18,0.0,cms_pfs
64738,Incision of jaw nerve,414.67,0.0,cms_pfs
64740,Incision of tongue nerve,428.98,0.0,cms_pfs
64742,Incision of facial nerve,423.99,0.0,cms_pfs
64744,Incise nerve back of head,540.13,0.0,cms_pfs
64746,Incise diaphragm nerve,432.31,0.0,cms_pfs
64755,Incision of stomach nerves,866.94,0.0,cms_pfs
64760,Incision of vagus nerve,508.85,0.0,cms_pfs
64763,Incise hip/thigh nerve,502.53,0.0,cms_pfs
64766,Incise hip/thigh nerve,616.35,0.0,cms_pfs
64771,Sever cranial nerve,556.77,0.0,cms_pfs
64772,Incision of spinal nerve,514.51,0.0,cms_pfs
64774,Remove skin nerve lesion,410.34,0.0,cms_pfs
64776,Remove digit nerve lesion,373.07,0.0,cms_pfs
64778,Digit nerve surgery add-on,154.42,0.0,cms_pfs
64782,Remove limb nerve lesion,434.64,0.0,cms_pfs
64783,Limb nerve surgery add-on,184.7,0.0,cms_pfs
64784,Remove nerve lesion,670.59,0.0,cms_pfs
64786,Remove sciatic nerve lesion,947.81,0.0,cms_pfs
64787,Implant nerve end,203.01,0.0,cms_pfs
64788,Remove skin nerve lesion,389.71,0.0,cms_pfs
64790,Removal of nerve lesion,801.05,0.0,cms_pfs
64792,Removal of nerve lesion,1208.73,0.0,cms_pfs
64795,Biopsy of nerve,185.7,0.0,cms_pfs
64802,Sympathectomy cervical,875.93,0.0,cms_pfs
64804,Sympathectomy cervicothorac,1195.42,0.0,cms_pfs
64809,Sympathectomy thoracolumbar,1090.25,0.0,cms_pfs
64818,Sympathectomy lumbar,716.52,0.0,cms_pfs
64820,Sympathectomy digital artery,696.88,0.0,cms_pfs
64821,Sympathectomy radial artery,657.95,0.0,cms_pfs
64822,Sympathectomy ulnar artery,657.95,0.0,cms_pfs
64823,Sympathectomy supfc palmar,737.48,0.0,cms_pfs
64831,Repair of digit nerve,641.31,0.0,cms_pfs
64832,Repair nerve add-on,280.55,0.0,cms_pfs
64834,Repair of hand or foot nerve,658.28,0.0,cms_pfs
64835,Repair of hand or foot nerve,752.46,0.0,cms_pfs
64836,Repair of hand or foot nerve,752.46,0.0,cms_pfs
64837,Repair nerve add-on,310.5,0.0,cms_pfs
64840,Repair of leg nerve,881.59,0.0,cms_pfs
64856,Repair/transpose nerve,916.2,0.0,cms_pfs
64857,Repair arm/leg nerve,941.49,0.0,cms_pfs
64858,Repair sciatic nerve,1059.97,0.0,cms_pfs
64859,Nerve surgery,211.33,0.0,cms_pfs
64861,Repair of arm nerves,1506.59,0.0,cms_pfs
64862,Repair of low back nerves,1233.02,0.0,cms_pfs
64864,Repair of facial nerve,752.46,0.0,cms_pfs
64865,Repair of facial nerve,944.49,0.0,cms_pfs
64866,Fusion of facial/other nerve,1122.87,0.0,cms_pfs
64868,Fusion of facial/other nerve,864.95,0.0,cms_pfs
64872,Subsequent repair of nerve,99.17,0.0,cms_pfs
64874,Repair & revise nerve add-on,148.1,0.0,cms_pfs
64876,Repair nerve/shorten bone,167.4,0.0,cms_pfs
64885,Nerve graft head/neck <4 cm,925.52,0.0,cms_pfs
64886,Nerve graft head/neck >4 cm,1113.88,0.0,cms_pfs
64890,Nrv grf 1strnd hnd/foot <4cm,976.1,0.0,cms_pfs
64891,Nrv grf 1strnd hnd/foot >4cm,1037.0,0.0,cms_pfs
64892,Nrv grf 1strnd arm/leg <4cm,951.48,0.0,cms_pfs
64893,Nrv grf 1strnd arm/leg >4 cm,1012.71,0.0,cms_pfs
64895,Nrv grf mltst hnd/foot <4 cm,1187.76,0.0,cms_pfs
64896,Nrv grf mltst hnd/foot >4 cm,1281.61,0.0,cms_pfs
64897,Nrv grf mltst arm/leg <4 cm,1137.51,0.0,cms_pfs
64898,Nrv grf mltst arm/leg >4 cm,1232.03,0.0,cms_pfs
64901,Nerve graft add-on,507.19,0.0,cms_pfs
64902,Nerve graft add-on,587.06,0.0,cms_pfs
64905,Nerve pedicle transfer,888.24,0.0,cms_pfs
64907,Nerve pedicle transfer,1165.13,0.0,cms_pfs
64910,Nerve repair w/allograft,694.55,0.0,cms_pfs
64911,Neurorraphy w/vein autograft,946.82,0.0,cms_pfs
64912,Nrv rpr w/nrv algrft 1st,816.03,0.0,cms_pfs
64913,Nrv rpr w/nrv algrft ea addl,146.1,0.0,cms_pfs
64999,Unlisted px nervous system,0.0,0.0,cms_pfs
65091,Revise eye,660.28,0.0,cms_pfs
65093,Revise eye with implant,657.28,0.0,cms_pfs
65101,Removal of eye,756.79,0.0,cms_pfs
65103,Remove eye/insert implant,777.75,0.0,cms_pfs
65105,Remove eye/attach implant,844.65,0.0,cms_pfs
65110,Removal of eye,1141.84,0.0,cms_pfs
65112,Remove eye/revise socket,1301.91,0.0,cms_pfs
65114,Remove eye/revise socket,1354.16,0.0,cms_pfs
65125,Revise ocular implant,259.92,0.0,cms_pfs
65130,Insert ocular implant,758.78,0.0,cms_pfs
65135,Insert ocular implant,767.44,0.0,cms_pfs
65140,Attach ocular implant,821.68,0.0,cms_pfs
65150,Revise ocular implant,627.66,0.0,cms_pfs
65155,Reinsert ocular implant,851.97,0.0,cms_pfs
65175,Removal of ocular implant,696.88,0.0,cms_pfs
65205,Remove foreign body from eye,24.29,0.0,cms_pfs
65210,Remove foreign body from eye,29.95,0.0,cms_pfs
65220,Remove foreign body from eye,37.61,0.0,cms_pfs
65222,Remove foreign body from eye,41.6,0.0,cms_pfs
65235,Remove foreign body from eye,633.32,0.0,cms_pfs
65260,Remove foreign body from eye,836.99,0.0,cms_pfs
65265,Remove foreign body from eye,938.5,0.0,cms_pfs
65270,Repair of eye wound,118.14,0.0,cms_pfs
65272,Repair of eye wound,298.52,0.0,cms_pfs
65273,Repair of eye wound,319.82,0.0,cms_pfs
65275,Repair of eye wound,387.38,0.0,cms_pfs
65280,Repair of eye wound,563.76,0.0,cms_pfs
65285,Repair of eye wound,925.85,0.0,cms_pfs
65286,Repair of eye wound,418.33,0.0,cms_pfs
65290,Repair of eye socket wound,413.67,0.0,cms_pfs
65400,Removal of eye lesion,521.5,0.0,cms_pfs
65410,Biopsy of cornea,86.2,0.0,cms_pfs
65420,Removal of eye lesion,333.47,0.0,cms_pfs
65426,Removal of eye lesion,411.67,0.0,cms_pfs
65430,Corneal smear,85.2,0.0,cms_pfs
65435,Curette/treat cornea,60.24,0.0,cms_pfs
65436,Curette/treat cornea,316.83,0.0,cms_pfs
65450,Treatment of corneal lesion,287.87,0.0,cms_pfs
65600,Revision of cornea,298.85,0.0,cms_pfs
65710,Corneal transplant,979.43,0.0,cms_pfs
65730,Corneal transplant,1063.96,0.0,cms_pfs
65750,Corneal transplant,1065.96,0.0,cms_pfs
65755,Corneal transplant,1060.97,0.0,cms_pfs
65756,Corneal trnspl endothelial,988.08,0.0,cms_pfs
65757,Prep corneal endo allograft,0.0,0.0,cms_pfs
65760,Keratomileusis,0.0,0.0,master_cleaned
65765,Keratophakia,0.0,0.0,master_cleaned
65767,Epikeratoplasty,0.0,0.0,master_cleaned
65770,Keratoprosthesis,1178.11,0.0,cms_pfs
65771,Radial keratotomy,0.0,0.0,master_cleaned
65772,Correction of astigmatism,349.77,0.0,cms_pfs
65775,Correction of astigmatism,497.2,0.0,cms_pfs
65778,Cover eye w/membrane,35.61,0.0,cms_pfs
65779,Cover eye w/membrane suture,84.53,0.0,cms_pfs
65780,Ocular reconst transplant,514.18,0.0,cms_pfs
65781,Ocular reconst transplant,1118.87,0.0,cms_pfs
65782,Ocular reconst transplant,970.11,0.0,cms_pfs
65785,Impltj ntrstrml crnl rng seg,384.72,0.0,cms_pfs
65800,Drainage of eye,70.89,0.0,cms_pfs
65810,Drainage of eye,399.36,0.0,cms_pfs
65815,Drainage of eye,410.01,0.0,cms_pfs
65820,Goniotomy,720.84,0.0,cms_pfs
65850,Trabeculotomy ab externo,711.53,0.0,cms_pfs
65855,Trabeculoplasty laser surg,170.73,0.0,cms_pfs
65860,Severing ads ant sgm laser,208.33,0.0,cms_pfs
65865,Incise inner eye adhesions,412.34,0.0,cms_pfs
65870,Incise inner eye adhesions,511.18,0.0,cms_pfs
65875,Incise inner eye adhesions,546.12,0.0,cms_pfs
65880,Incise inner eye adhesions,571.42,0.0,cms_pfs
65900,Remove eye lesion,846.64,0.0,cms_pfs
65920,Remove implant of eye,678.58,0.0,cms_pfs
65930,Remove blood clot from eye,545.79,0.0,cms_pfs
66020,Injection treatment of eye,113.48,0.0,cms_pfs
66030,Injection treatment of eye,97.18,0.0,cms_pfs
66130,Remove eye lesion,474.91,0.0,cms_pfs
66150,Glaucoma surgery,758.45,0.0,cms_pfs
66155,Glaucoma surgery,758.12,0.0,cms_pfs
66160,Glaucoma surgery,845.31,0.0,cms_pfs
66170,Glaucoma surgery,934.84,0.0,cms_pfs
66172,Incision of eye,1025.36,0.0,cms_pfs
66174,Trluml dil aq o/f can w/o st,538.47,0.0,cms_pfs
66175,Trluml dil aq o/f can w/st,618.01,0.0,cms_pfs
66179,Aqueous shunt eye w/o graft,920.19,0.0,cms_pfs
66180,Aqueous shunt eye w/graft,967.12,0.0,cms_pfs
66183,Insert ant drainage device,878.26,0.0,cms_pfs
66184,Revision of aqueous shunt,684.24,0.0,cms_pfs
66185,Revise aqueous shunt eye,730.83,0.0,cms_pfs
66225,Repair/graft eye lesion,790.4,0.0,cms_pfs
66250,Follow-up surgery of eye,476.24,0.0,cms_pfs
66500,Incision of iris,351.1,0.0,cms_pfs
66505,Incision of iris,381.39,0.0,cms_pfs
66600,Remove iris and lesion,788.4,0.0,cms_pfs
66605,Removal of iris,923.19,0.0,cms_pfs
66625,Removal of iris,369.41,0.0,cms_pfs
66630,Removal of iris,484.56,0.0,cms_pfs
66635,Removal of iris,488.88,0.0,cms_pfs
66680,Repair iris & ciliary body,505.52,0.0,cms_pfs
66682,Repair iris & ciliary body,564.43,0.0,cms_pfs
66683,Implantation iris prosthesis,658.61,0.0,cms_pfs
66700,Destruction ciliary body,334.13,0.0,cms_pfs
66710,Ciliary transsleral therapy,334.13,0.0,cms_pfs
66711,Ecp ciliary body destruction,444.62,0.0,cms_pfs
66720,Destruction ciliary body,360.42,0.0,cms_pfs
66740,Destruction ciliary body,334.13,0.0,cms_pfs
66761,Revision of iris,201.34,0.0,cms_pfs
66762,Revision of iris,365.75,0.0,cms_pfs
66770,Removal of inner eye lesion,414.0,0.0,cms_pfs
66820,Incision secondary cataract,419.66,0.0,cms_pfs
66821,After cataract laser surgery,274.23,0.0,cms_pfs
66825,Reposition intraocular lens,727.5,0.0,cms_pfs
66830,Removal of lens lesion,601.04,0.0,cms_pfs
66840,Removal of lens material,588.39,0.0,cms_pfs
66850,Removal of lens material,667.6,0.0,cms_pfs
66852,Removal of lens material,707.53,0.0,cms_pfs
66920,Extraction of lens,632.65,0.0,cms_pfs
66930,Extraction of lens,723.51,0.0,cms_pfs
66940,Extraction of lens,665.6,0.0,cms_pfs
66982,Xcapsl ctrc rmvl cplx wo ecp,628.33,0.0,cms_pfs
66983,Cataract surg w/iol 1 stage,0.0,0.0,cms_pfs
66984,Xcapsl ctrc rmvl w/o ecp,460.93,0.0,cms_pfs
66985,Insert lens prosthesis,656.28,0.0,cms_pfs
66986,Exchange lens prosthesis,761.45,0.0,cms_pfs
66987,Xcapsl ctrc rmvl cplx w/ecp,0.0,0.0,cms_pfs
66988,Xcapsl ctrc rmvl w/ecp,0.0,0.0,cms_pfs
66989,Xcpsl ctrc rmvl cplx insj 1+,716.19,0.0,cms_pfs
66990,Ophthalmic endoscope add-on,70.22,0.0,cms_pfs
66991,Xcapsl ctrc rmvl insj 1+,580.07,0.0,cms_pfs
66999,Unlisted px ant segment eye,0.0,0.0,cms_pfs
670,Anesth spine cord surgery,0.0,0.0,master_cleaned
67005,Partial removal of eye fluid,412.01,0.0,cms_pfs
67010,Partial removal of eye fluid,466.59,0.0,cms_pfs
67015,Release of eye fluid,522.5,0.0,cms_pfs
67025,Replace eye fluid,538.14,0.0,cms_pfs
67027,Implant eye drug system,712.52,0.0,cms_pfs
67028,Injection eye drug,75.21,0.0,cms_pfs
67030,Incise inner eye strands,489.22,0.0,cms_pfs
67031,Laser surgery eye strands,304.51,0.0,cms_pfs
67036,Removal of inner eye fluid,756.45,0.0,cms_pfs
67039,Laser treatment of retina,806.37,0.0,cms_pfs
67040,Laser treatment of retina,866.61,0.0,cms_pfs
67041,Vit for macular pucker,951.48,0.0,cms_pfs
67042,Vit for macular hole,951.14,0.0,cms_pfs
67043,Vit for membrane dissect,1001.06,0.0,cms_pfs
67101,Repair detached retina crtx,244.94,0.0,cms_pfs
67105,Repair detached retina pc,236.29,0.0,cms_pfs
67107,Repair detached retina,936.17,0.0,cms_pfs
67108,Repair detached retina,988.42,0.0,cms_pfs
67110,Repair detached retina,695.88,0.0,cms_pfs
67113,Repair retinal detach cplx,1106.23,0.0,cms_pfs
67115,Release encircling material,430.64,0.0,cms_pfs
67120,Remove eye implant material,474.24,0.0,cms_pfs
67121,Remove eye implant material,761.78,0.0,cms_pfs
67141,Proph rta dtchmnt crtx dthrm,188.03,0.0,cms_pfs
67145,Proph rta dtchmnt pc,188.03,0.0,cms_pfs
67208,Treatment of retinal lesion,489.88,0.0,cms_pfs
67210,Treatment of retinal lesion,426.65,0.0,cms_pfs
67218,Treatment of retinal lesion,1150.82,0.0,cms_pfs
67220,Treatment of choroid lesion,426.32,0.0,cms_pfs
67221,Ocular photodynamic ther,167.73,0.0,cms_pfs
67225,Eye photodynamic ther add-on,21.96,0.0,cms_pfs
67227,Dstrj extensive retinopathy,214.32,0.0,cms_pfs
67228,Treatment x10sv retinopathy,252.93,0.0,cms_pfs
67229,Tr retinal les preterm inf,966.45,0.0,cms_pfs
67250,Reinforce eye wall,792.73,0.0,cms_pfs
67255,Reinforce/graft eye wall,594.38,0.0,cms_pfs
67299,Unlisted px posterior segmnt,0.0,0.0,cms_pfs
67311,Revise eye muscle,389.71,0.0,cms_pfs
67312,Revise two eye muscles,556.11,0.0,cms_pfs
67314,Revise eye muscle,389.71,0.0,cms_pfs
67316,Revise two eye muscles,594.05,0.0,cms_pfs
67318,Revise eye muscle(s),576.74,0.0,cms_pfs
67320,Revise eye muscle(s) add-on,139.11,0.0,cms_pfs
67331,Eye surgery follow-up add-on,100.51,0.0,cms_pfs
67332,Rerevise eye muscles add-on,161.74,0.0,cms_pfs
67334,Revise eye muscle w/suture,99.17,0.0,cms_pfs
67335,Eye suture during surgery,149.09,0.0,cms_pfs
67340,Revise eye muscle add-on,232.63,0.0,cms_pfs
67343,Release eye tissue,580.74,0.0,cms_pfs
67345,Destroy nerve of eye muscle,190.03,0.0,cms_pfs
67346,Biopsy eye muscle,160.41,0.0,cms_pfs
67399,Unlisted px extraocular musc,0.0,0.0,cms_pfs
67400,Explore/biopsy eye socket,907.88,0.0,cms_pfs
67405,Explore/drain eye socket,798.72,0.0,cms_pfs
67412,Explore/treat eye socket,870.6,0.0,cms_pfs
67413,Explore/treat eye socket,843.98,0.0,cms_pfs
67414,Explr/decompress eye socket,1244.67,0.0,cms_pfs
67415,Aspiration orbital contents,81.87,0.0,cms_pfs
67420,Explore/treat eye socket,1498.6,0.0,cms_pfs
67430,Explore/treat eye socket,1208.4,0.0,cms_pfs
67440,Explore/drain eye socket,1171.79,0.0,cms_pfs
67445,Explr/decompress eye socket,1306.91,0.0,cms_pfs
67450,Explore/biopsy eye socket,1213.72,0.0,cms_pfs
67500,Inject/treat eye socket,54.91,0.0,cms_pfs
67505,Inject/treat eye socket,57.91,0.0,cms_pfs
67515,Inject/treat eye socket,38.27,0.0,cms_pfs
67516,Sprchoroidal spc njx rx agt,79.54,0.0,cms_pfs
67550,Insert eye socket implant,952.47,0.0,cms_pfs
67560,Revise eye socket implant,972.11,0.0,cms_pfs
67570,Decompress optic nerve,1104.23,0.0,cms_pfs
67599,Unlisted procedure orbit,0.0,0.0,cms_pfs
67700,Blepharotomy drg absc eyelid,102.17,0.0,cms_pfs
67710,Severing tarsorrhaphy,86.53,0.0,cms_pfs
67715,Canthotomy,101.84,0.0,cms_pfs
67800,Remove eyelid lesion,86.53,0.0,cms_pfs
67801,Remove eyelid lesions,109.82,0.0,cms_pfs
67805,Remove eyelid lesions,138.11,0.0,cms_pfs
67808,Remove eyelid lesion(s),318.16,0.0,cms_pfs
67810,Incal bx eyelid skn lid mrgn,54.91,0.0,cms_pfs
67820,Revise eyelashes,18.97,0.0,cms_pfs
67825,Revise eyelashes,107.16,0.0,cms_pfs
67830,Revise eyelashes,118.81,0.0,cms_pfs
