cpt_code,description,NON_FACILITY_PRICE,FACILITY_PRICE
82627,Dehydroepiandrosterone,0.0,299.52
82633,Desoxycorticosterone,0.0,299.52
82634,Deoxycortisol,0.0,299.52
82638,Assay of dibucaine number,0.0,299.52
82642,Dihydrotestosterone,0.0,299.52
82652,Vit d 1 25-dihydroxy,0.0,299.52
82653,El-1 fecal quantitative,0.0,299.52
82656,El-1 fecal qual/semiq,0.0,299.52
82657,Enzyme cell activity,0.0,299.52
82658,Enzyme cell activity ra,0.0,299.52
82664,Electrophoretic test,0.0,299.52
82668,Assay of erythropoietin,0.0,299.52
82670,Assay of total estradiol,0.0,299.52
82671,Assay of estrogens,0.0,299.52
82672,Assay of estrogen,0.0,299.52
82677,Assay of estriol,0.0,299.52
82679,Assay of estrone,0.0,299.52
82681,Assay dir meas fr estradiol,0.0,299.52
82693,Assay of ethylene glycol,0.0,299.52
82696,Assay of etiocholanolone,0.0,299.52
82705,Fats/lipids feces qual,0.0,299.52
82710,Fats/lipids feces quant,0.0,299.52
82715,Assay of fecal fat,0.0,299.52
82725,Assay of blood fatty acids,0.0,299.52
82726,Long chain fatty acids,0.0,299.52
82728,Assay of ferritin,0.0,299.52
82731,Assay of fetal fibronectin,0.0,299.52
82735,Assay of fluoride,0.0,299.52
82746,Assay of folic acid serum,0.0,299.52
82747,Assay of folic acid rbc,0.0,299.52
82757,Assay of semen fructose,0.0,299.52
82759,Assay of rbc galactokinase,0.0,299.52
82760,Assay of galactose,0.0,299.52
82775,Assay galactose transferase,0.0,299.52
82776,Galactose transferase test,0.0,299.52
82777,Galectin-3,0.0,299.52
82784,Assay iga/igd/igg/igm each,0.0,299.52
82785,Assay of ige,0.0,299.52
82787,Igg 1 2 3 or 4 each,0.0,299.52
82800,Blood ph,0.0,299.52
82803,Blood gases any combination,0.0,299.52
82805,Blood gases w/o2 saturation,0.0,299.52
82810,Blood gases o2 sat only,0.0,299.52
82820,Hemoglobin-oxygen affinity,0.0,299.52
82930,Gastric analy w/ph ea spec,0.0,299.52
82938,Gastrin test,0.0,299.52
82941,Assay of gastrin,0.0,299.52
82943,Assay of glucagon,0.0,299.52
82945,Glucose other fluid,0.0,299.52
82946,Glucagon tolerance test,0.0,299.52
82947,Assay glucose blood quant,0.0,299.52
82948,Reagent strip/blood glucose,0.0,299.52
82950,Glucose test,0.0,299.52
82951,Glucose tolerance test (gtt),0.0,299.52
82952,Gtt-added samples,0.0,299.52
82955,Assay of g6pd enzyme,0.0,299.52
82960,Test for g6pd enzyme,0.0,299.52
82962,Glucose blood test,0.0,299.52
82963,Assay of glucosidase,0.0,299.52
82965,Assay of gdh enzyme,0.0,299.52
82977,Assay of ggt,0.0,299.52
82978,Assay of glutathione,0.0,299.52
82979,Assay rbc glutathione,0.0,299.52
82985,Assay of glycated protein,0.0,299.52
830,Anesth repair of hernia,0.0,299.52
83001,Assay of gonadotropin (fsh),0.0,299.52
83002,Assay of gonadotropin (lh),0.0,299.52
83003,Assay growth hormone (hgh),0.0,299.52
83006,Growth stimulation gene 2,0.0,299.52
83009,H pylori (c-13) blood,0.0,299.52
83010,Assay of haptoglobin quant,0.0,299.52
83012,Assay of haptoglobins,0.0,299.52
83013,H pylori (c-13) breath,0.0,299.52
83014,H pylori drug admin,0.0,299.52
83015,Heavy metal qual any anal,0.0,299.52
83018,Heavy metal quant each nes,0.0,299.52
83020,Hemoglobin electrophoresis,0.0,299.52
83021,Hemoglobin chromotography,0.0,299.52
83026,Hemoglobin copper sulfate,0.0,299.52
83030,Hemoglobin f fetal chemical,0.0,299.52
83033,Hemoglobin ftl f assay qual,0.0,299.52
83036,Hemoglobin glycosylated a1c,0.0,299.52
83037,Hb glycosylated a1c home dev,0.0,299.52
83045,Hgb methemoglobin qual,0.0,299.52
83050,Hgb methemoglobin quan,0.0,299.52
83051,Hemoglobin plasma,0.0,299.52
83060,Hgb sulfhemoglobin quan,0.0,299.52
83065,Hemoglobin thermolabile,0.0,299.52
83068,Hemoglobin unstable screen,0.0,299.52
83069,Hemoglobin urine,0.0,299.52
83070,Assay of hemosiderin qual,0.0,299.52
83080,Assay of b hexosaminidase ea,0.0,299.52
83088,Assay of histamine,0.0,299.52
83090,Assay of homocysteine,0.0,299.52
83150,Assay of homovanillic acid,0.0,299.52
832,Anesth repair of hernia,0.0,299.52
834,Anesth hernia repair < 1 yr,0.0,299.52
83491,Asy hydroxycorticosteroids17,0.0,299.52
83497,Assay of 5-hiaa,0.0,299.52
83498,Asy hydroxyprogesterone 17-d,0.0,299.52
83500,Assay free hydroxyproline,0.0,299.52
83505,Assay total hydroxyproline,0.0,299.52
83516,Immunoassay nonantibody,0.0,299.52
83518,Immunoassay dipstick,0.0,299.52
83519,Ria nonantibody,0.0,299.52
83520,Immunoassay quant nos nonab,0.0,299.52
83521,Ig light chains free each,0.0,299.52
83525,Assay of insulin,0.0,299.52
83527,Assay of insulin,0.0,299.52
83528,Assay of intrinsic factor,0.0,299.52
83529,Asay of interleukin-6 (il-6),0.0,299.52
83540,Assay of iron,0.0,299.52
83550,Iron binding test,0.0,299.52
83570,Assay of idh enzyme,0.0,299.52
83582,Assay of ketogenic steroids,0.0,299.52
83586,Assay 17- ketosteroids,0.0,299.52
83593,Fractionation ketosteroids,0.0,299.52
836,Anesth hernia repair preemie,0.0,299.52
83605,Assay of lactic acid,0.0,299.52
83615,Lactate (ld) (ldh) enzyme,0.0,299.52
83625,Assay of ldh enzymes,0.0,299.52
83630,Lactoferrin fecal (qual),0.0,299.52
83631,Lactoferrin fecal (quant),0.0,299.52
83632,Placental lactogen,0.0,299.52
83633,Test urine for lactose,0.0,299.52
83655,Assay of lead,0.0,299.52
83661,L/s ratio fetal lung,0.0,299.52
83662,Foam stability fetal lung,0.0,299.52
83663,Fluoro polarize fetal lung,0.0,299.52
83664,Lamellar bdy fetal lung,0.0,299.52
83670,Assay of lap enzyme,0.0,299.52
83690,Assay of lipase,0.0,299.52
83695,Assay of lipoprotein(a),0.0,299.52
83698,Assay lipoprotein pla2,0.0,299.52
83700,Lipopro bld electrophoretic,0.0,299.52
83701,Lipoprotein bld hr fraction,0.0,299.52
83704,Lipoprotein bld quan part,0.0,299.52
83718,Assay of lipoprotein,0.0,299.52
83719,Assay of blood lipoprotein,0.0,299.52
83721,Assay of blood lipoprotein,0.0,299.52
83722,Lipoprtn dir meas sd ldl chl,0.0,299.52
83727,Assay of lrh hormone,0.0,299.52
83735,Assay of magnesium,0.0,299.52
83775,Assay malate dehydrogenase,0.0,299.52
83785,Assay of manganese,0.0,299.52
83789,Mass spectrometry qual/quan,0.0,299.52
83825,Assay of mercury,0.0,299.52
83835,Assay of metanephrines,0.0,299.52
83857,Assay of methemalbumin,0.0,299.52
83861,Microfluid analy tears,0.0,299.52
83864,Mucopolysaccharides,0.0,299.52
83872,Assay synovial fluid mucin,0.0,299.52
83873,Assay of csf protein,0.0,299.52
83874,Assay of myoglobin,0.0,299.52
83876,Assay myeloperoxidase,0.0,299.52
83880,Assay of natriuretic peptide,0.0,299.52
83883,Assay nephelometry not spec,0.0,299.52
83884,Assay neurflmnt light chain,0.0,299.52
83885,Assay of nickel,0.0,299.52
83915,Assay of nucleotidase,0.0,299.52
83916,Oligoclonal bands,0.0,299.52
83918,Organic acids total quant,0.0,299.52
83919,Organic acids qual each,0.0,299.52
83921,Organic acid single quant,0.0,299.52
83930,Assay of blood osmolality,0.0,299.52
83935,Assay of urine osmolality,0.0,299.52
83937,Assay of osteocalcin,0.0,299.52
83945,Assay of oxalate,0.0,299.52
83950,Oncoprotein her-2/neu,0.0,299.52
83951,Oncoprotein dcp,0.0,299.52
83970,Assay of parathormone,0.0,299.52
83986,Assay ph body fluid nos,0.0,299.52
83987,Exhaled breath condensate,0.0,299.52
83992,Assay for phencyclidine,0.0,299.52
83993,Assay for calprotectin fecal,0.0,299.52
840,Anesth surg lower abdomen,0.0,299.52
84030,Assay of blood pku,0.0,299.52
84035,Assay of phenylketones,0.0,299.52
84060,Assay acid phosphatase,0.0,299.52
84066,Assay prostate phosphatase,0.0,299.52
84075,Assay alkaline phosphatase,0.0,299.52
84078,Assay alkaline phosphatase,0.0,299.52
84080,Assay alkaline phosphatases,0.0,299.52
84081,Assay phosphatidylglycerol,0.0,299.52
84085,Assay of rbc pg6d enzyme,0.0,299.52
84087,Assay phosphohexose enzymes,0.0,299.52
84100,Assay of phosphorus,0.0,299.52
84105,Assay of urine phosphorus,0.0,299.52
84106,Test for porphobilinogen,0.0,299.52
84110,Assay of porphobilinogen,0.0,299.52
84112,Eval amniotic fluid protein,0.0,299.52
84119,Test urine for porphyrins,0.0,299.52
84120,Assay of urine porphyrins,0.0,299.52
84126,Assay of feces porphyrins,0.0,299.52
84132,Assay of serum potassium,0.0,299.52
84133,Assay of urine potassium,0.0,299.52
84134,Assay of prealbumin,0.0,299.52
84135,Assay of pregnanediol,0.0,299.52
84138,Assay of pregnanetriol,0.0,299.52
84140,Assay of pregnenolone,0.0,299.52
84143,Assay of 17-hydroxypregneno,0.0,299.52
84144,Assay of progesterone,0.0,299.52
84145,Procalcitonin (pct),0.0,299.52
84146,Assay of prolactin,0.0,299.52
84150,Assay of prostaglandin,0.0,299.52
84152,Assay of psa complexed,0.0,299.52
84153,Assay of psa total,0.0,299.52
84154,Assay of psa free,0.0,299.52
84155,Assay of protein serum,0.0,299.52
84156,Assay of protein urine,0.0,299.52
84157,Assay of protein other,0.0,299.52
84160,Assay of protein any source,0.0,299.52
84163,Pappa serum,0.0,299.52
84165,Protein e-phoresis serum,0.0,299.52
84166,Protein e-phoresis/urine/csf,0.0,299.52
84181,Western blot test,0.0,299.52
84182,Protein western blot test,0.0,299.52
842,Anesth amniocentesis,0.0,299.52
84202,Assay rbc protoporphyrin,0.0,299.52
84203,Test rbc protoporphyrin,0.0,299.52
84206,Assay of proinsulin,0.0,299.52
84207,Assay of vitamin b-6,0.0,299.52
84210,Assay of pyruvate,0.0,299.52
84220,Assay of pyruvate kinase,0.0,299.52
84228,Assay of quinine,0.0,299.52
84233,Assay of estrogen,0.0,299.52
84234,Assay of progesterone,0.0,299.52
84235,Assay of endocrine hormone,0.0,299.52
84238,Assay nonendocrine receptor,0.0,299.52
84244,Assay of renin,0.0,299.52
84252,Assay of vitamin b-2,0.0,299.52
84255,Assay of selenium,0.0,299.52
84260,Assay of serotonin,0.0,299.52
84270,Assay of sex hormone globul,0.0,299.52
84275,Assay of sialic acid,0.0,299.52
84285,Assay of silica,0.0,299.52
84295,Assay of serum sodium,0.0,299.52
84300,Assay of urine sodium,0.0,299.52
84302,Assay of sweat sodium,0.0,299.52
84305,Assay of somatomedin,0.0,299.52
84307,Assay of somatostatin,0.0,299.52
84311,Spectrophotometry,0.0,299.52
84315,Body fluid specific gravity,0.0,299.52
84375,Chromatogram assay sugars,0.0,299.52
84376,Sugars single qual,0.0,299.52
84377,Sugars multiple qual,0.0,299.52
84378,Sugars single quant,0.0,299.52
84379,Sugars multiple quant,0.0,299.52
84392,Assay of urine sulfate,0.0,299.52
84393,Tau phosphorylated ea,0.0,299.52
84394,Total tau,0.0,299.52
844,Anesth pelvis surgery,0.0,299.52
84402,Assay of free testosterone,0.0,299.52
84403,Assay of total testosterone,0.0,299.52
84410,Testosterone bioavailable,0.0,299.52
84425,Assay of vitamin b-1,0.0,299.52
84430,Assay of thiocyanate,0.0,299.52
84431,Thromboxane urine,0.0,299.52
84432,Assay of thyroglobulin,0.0,299.52
84433,Asy thiopurin s-mthyltrnsfrs,0.0,299.52
84436,Assay of total thyroxine,0.0,299.52
84437,Assay of neonatal thyroxine,0.0,299.52
84439,Assay of free thyroxine,0.0,299.52
84442,Assay of thyroid activity,0.0,299.52
84443,Assay thyroid stim hormone,0.0,299.52
84445,Assay of tsi globulin,0.0,299.52
84446,Assay of vitamin e,0.0,299.52
84449,Assay of transcortin,0.0,299.52
84450,Transferase (ast) (sgot),0.0,299.52
84460,Alanine amino (alt) (sgpt),0.0,299.52
84466,Assay of transferrin,0.0,299.52
84478,Assay of triglycerides,0.0,299.52
84479,Assay of thyroid (t3 or t4),0.0,299.52
84480,Assay triiodothyronine (t3),0.0,299.52
84481,Free assay (ft-3),0.0,299.52
84482,T3 reverse,0.0,299.52
84484,Assay of troponin quant,0.0,299.52
84485,Assay duodenal fluid trypsin,0.0,299.52
84488,Test feces for trypsin,0.0,299.52
84490,Assay of feces for trypsin,0.0,299.52
84510,Assay of tyrosine,0.0,299.52
84512,Assay of troponin qual,0.0,299.52
84520,Assay of urea nitrogen,0.0,299.52
84525,Urea nitrogen semi-quant,0.0,299.52
84540,Assay of urine/urea-n,0.0,299.52
84545,Urea-n clearance test,0.0,299.52
84550,Assay of blood/uric acid,0.0,299.52
84560,Assay of urine/uric acid,0.0,299.52
84577,Assay of feces/urobilinogen,0.0,299.52
84578,Test urine urobilinogen,0.0,299.52
84580,Assay of urine urobilinogen,0.0,299.52
84583,Assay of urine urobilinogen,0.0,299.52
84585,Assay of urine vma,0.0,299.52
84586,Assay of vip,0.0,299.52
84588,Assay of vasopressin,0.0,299.52
84590,Assay of vitamin a,0.0,299.52
84591,Assay of nos vitamin,0.0,299.52
84597,Assay of vitamin k,0.0,299.52
846,Anesth hysterectomy,0.0,299.52
84600,Assay of volatiles,0.0,299.52
84620,Xylose tolerance test,0.0,299.52
84630,Assay of zinc,0.0,299.52
84681,Assay of c-peptide,0.0,299.52
84702,Chorionic gonadotropin test,0.0,299.52
84703,Chorionic gonadotropin assay,0.0,299.52
84704,Hcg free betachain test,0.0,299.52
848,Anesth pelvic organ surg,0.0,299.52
84830,Ovulation tests,0.0,299.52
84999,Unlisted chemistry procedure,0.0,299.52
85002,Bleeding time test,0.0,299.52
85004,Automated diff wbc count,0.0,299.52
85007,Bl smear w/diff wbc count,0.0,299.52
85008,Bl smear w/o diff wbc count,0.0,299.52
85009,Manual diff wbc count b-coat,0.0,299.52
85013,Spun microhematocrit,0.0,299.52
85014,Hematocrit,0.0,299.52
85018,Hemoglobin,0.0,299.52
85025,Complete cbc w/auto diff wbc,0.0,299.52
85027,Complete cbc automated,0.0,299.52
85032,Manual cell count each,0.0,299.52
85041,Automated rbc count,0.0,299.52
85044,Manual reticulocyte count,0.0,299.52
85045,Automated reticulocyte count,0.0,299.52
85046,Reticyte/hgb concentrate,0.0,299.52
85048,Automated leukocyte count,0.0,299.52
85049,Automated platelet count,0.0,299.52
85055,Reticulated platelet assay,0.0,299.52
85060,Blood smear interpretation,23.3,266.24
85097,Bone marrow interpretation,46.59,0.0
851,Anesth tubal ligation,0.0,299.52
85130,Chromogenic substrate assay,0.0,299.52
85170,Blood clot retraction,0.0,299.52
85175,Blood clot lysis time,0.0,299.52
85210,Clot factor ii prothrom spec,0.0,299.52
85220,Blooc clot factor v test,0.0,299.52
85230,Clot factor vii proconvertin,0.0,299.52
85240,Clot factor viii ahg 1 stage,0.0,299.52
85244,Clot factor viii reltd antgn,0.0,299.52
85245,Clot factor viii vw ristoctn,0.0,299.52
85246,Clot factor viii vw antigen,0.0,299.52
85247,Clot factor viii multimetric,0.0,299.52
85250,Clot factor ix ptc/chrstmas,0.0,299.52
85260,Clot factor x stuart-power,0.0,299.52
85270,Clot factor xi pta,0.0,299.52
85280,Clot factor xii hageman,0.0,299.52
85290,Clot factor xiii fibrin stab,0.0,299.52
85291,Clot factor xiii fibrin scrn,0.0,299.52
85292,Clot factor fletcher fact,0.0,299.52
85293,Clot factor wght kininogen,0.0,299.52
85300,Antithrombin iii activity,0.0,299.52
85301,Antithrombin iii antigen,0.0,299.52
85302,Clot inhibit prot c antigen,0.0,299.52
85303,Clot inhibit prot c activity,0.0,299.52
85305,Clot inhibit prot s total,0.0,299.52
85306,Clot inhibit prot s free,0.0,299.52
85307,Assay activated protein c,0.0,299.52
85335,Factor inhibitor test,0.0,299.52
85337,Thrombomodulin,0.0,299.52
85345,Coagulation time lee & white,0.0,299.52
85347,Coagulation time activated,0.0,299.52
85348,Coagulation time otr method,0.0,299.52
85360,Euglobulin lysis,0.0,299.52
85362,Fibrin degradation products,0.0,299.52
85366,Fibrinogen test,0.0,299.52
85370,Fibrinogen test,0.0,299.52
85378,Fibrin degrade semiquant,0.0,299.52
85379,Fibrin degradation quant,0.0,299.52
85380,Fibrin degradj d-dimer,0.0,299.52
85384,Fibrinogen activity,0.0,299.52
85385,Fibrinogen antigen,0.0,299.52
85390,Fibrinolysins screen i&r,0.0,299.52
85396,Clotting assay whole blood,18.97,0.0
85397,Clotting funct activity,0.0,299.52
85400,Fibrinolytic plasmin,0.0,299.52
85410,Fibrinolytic antiplasmin,0.0,299.52
85415,Fibrinolytic plasminogen,0.0,299.52
85420,Fibrinolytic plasminogen,0.0,299.52
85421,Fibrinolytic plasminogen,0.0,299.52
85441,Heinz bodies direct,0.0,299.52
85445,Heinz bodies induced,0.0,299.52
85460,Hemoglobin fetal,0.0,299.52
85461,Hemoglobin fetal,0.0,299.52
85475,Hemolysin acid,0.0,299.52
85520,Heparin assay,0.0,299.52
85525,Heparin neutralization,0.0,299.52
85530,Heparin-protamine tolerance,0.0,299.52
85536,Iron stain peripheral blood,0.0,299.52
85540,Wbc alkaline phosphatase,0.0,299.52
85547,Rbc mechanical fragility,0.0,299.52
85549,Muramidase,0.0,299.52
85555,Rbc osmotic fragility,0.0,299.52
85557,Rbc osmotic fragility,0.0,299.52
85576,Blood platelet aggregation,0.0,299.52
85597,Phospholipid pltlt neutraliz,0.0,299.52
85598,Hexagnal phosph pltlt neutrl,0.0,299.52
85610,Prothrombin time,0.0,299.52
85611,Prothrombin test,0.0,299.52
85612,Viper venom prothrombin time,0.0,299.52
85613,Russell viper venom diluted,0.0,299.52
85635,Reptilase test,0.0,299.52
85651,Rbc sed rate nonautomated,0.0,299.52
85652,Rbc sed rate automated,0.0,299.52
85660,Rbc sickle cell test,0.0,299.52
85670,Thrombin time plasma,0.0,299.52
85675,Thrombin time titer,0.0,299.52
85705,Thromboplastin inhibition,0.0,299.52
85730,Thromboplastin time partial,0.0,299.52
85732,Thromboplastin time partial,0.0,299.52
85810,Blood viscosity examination,0.0,299.52
85999,Unlisted hematology&coagj px,0.0,299.52
860,Anesth surgery of abdomen,0.0,299.52
86000,Agglutinins febrile antigen,0.0,299.52
86001,Allergen specific igg,0.0,299.52
86003,Allg spec ige crude xtrc ea,0.0,299.52
86005,Allg spec ige multiallg scr,0.0,299.52
86008,Allg spec ige recomb ea,0.0,299.52
86015,Actin antibody each,0.0,299.52
86021,Wbc antibody identification,0.0,299.52
86022,Platelet antibodies,0.0,299.52
86023,Immunoglobulin assay,0.0,299.52
86036,Anca screen each antibody,0.0,299.52
86037,Anca titer each antibody,0.0,299.52
86038,Antinuclear antibodies,0.0,299.52
86039,Antinuclear antibodies (ana),0.0,299.52
86041,Acetylcholn rcptr bndng antb,0.0,299.52
86042,Acetylcholn rcptr blckg antb,0.0,299.52
86043,Acetylcholn rcptr modlg antb,0.0,299.52
86051,Aquaporin-4 antb elisa,0.0,299.52
86052,Aquaporin-4 antb cba each,0.0,299.52
86053,Aqaprn-4 antb flo cytmtry ea,0.0,299.52
86060,Antistreptolysin o titer,0.0,299.52
86063,Antistreptolysin o screen,0.0,299.52
86077,Phys blood bank serv xmatch,47.59,0.0
86078,Phys blood bank serv reactj,47.92,0.0
86079,Phys blood bank serv authrj,47.59,0.0
86140,C-reactive protein,0.0,299.52
86141,C-reactive protein hs,0.0,299.52
86146,Beta-2 glycoprotein antibody,0.0,299.52
86147,Cardiolipin antibody ea ig,0.0,299.52
86148,Anti-phospholipid antibody,0.0,299.52
86152,Cell enumeration & id,0.0,299.52
86155,Chemotaxis assay,0.0,299.52
86156,Cold agglutinin screen,0.0,299.52
86157,Cold agglutinin titer,0.0,299.52
86160,Complement antigen,0.0,299.52
86161,Complement/function activity,0.0,299.52
86162,Complement total (ch50),0.0,299.52
86171,Complement fixation each,0.0,299.52
862,Anesth kidney/ureter surg,0.0,299.52
86200,Ccp antibody,0.0,299.52
86215,Deoxyribonuclease antibody,0.0,299.52
86225,Dna antibody native,0.0,299.52
86226,Dna antibody single strand,0.0,299.52
86231,Ema each ig class,0.0,299.52
86235,Nuclear antigen antibody,0.0,299.52
86255,Fluorescent antibody screen,0.0,299.52
86256,Fluorescent antibody titer,0.0,299.52
86258,Dgp antibody each ig class,0.0,299.52
86277,Growth hormone antibody,0.0,299.52
86280,Hemagglutination inhibition,0.0,299.52
86294,Immunoassay tumor qual,0.0,299.52
86300,Immunoassay tumor ca 15-3,0.0,299.52
86301,Immunoassay tumor ca 19-9,0.0,299.52
86304,Immunoassay tumor ca 125,0.0,299.52
86305,Human epididymis protein 4,0.0,299.52
86308,Heterophile antibody screen,0.0,299.52
86309,Heterophile antibody titer,0.0,299.52
86310,Heterophile antibody absrbj,0.0,299.52
86316,Immunoassay tumor other,0.0,299.52
86317,Immunoassay infectious agent,0.0,299.52
86318,Ia infectious agent antibody,0.0,299.52
86320,Serum immunoelectrophoresis,0.0,299.52
86325,Other immunoelectrophoresis,0.0,299.52
86327,Immunoelectrophoresis assay,0.0,299.52
86328,Ia nfct ab sarscov2 covid19,0.0,299.52
86329,Immunodiffusion nes,0.0,299.52
86331,Immunodiffusion ouchterlony,0.0,299.52
86332,Immune complex assay,0.0,299.52
86334,Immunofix e-phoresis serum,0.0,299.52
86335,Immunfix e-phorsis/urine/csf,0.0,299.52
86336,Inhibin a,0.0,299.52
86337,Insulin antibodies,0.0,299.52
86340,Intrinsic factor antibody,0.0,299.52
86341,Islet cell antibody,0.0,299.52
86343,Leukocyte histamine release,0.0,299.52
86344,Leukocyte phagocytosis,0.0,299.52
86352,Cell function assay w/stim,0.0,299.52
86353,Lymphocyte transformation,0.0,299.52
86355,B cells total count,0.0,299.52
86356,Mononuclear cell antigen,0.0,299.52
86357,Nk cells total count,0.0,299.52
86359,T cells total count,0.0,299.52
86360,T cell absolute count/ratio,0.0,299.52
86361,T cell absolute count,0.0,299.52
86362,Mog-igg1 antb cba each,0.0,299.52
86363,Mog-igg1 antb flo cytmtry ea,0.0,299.52
86364,Tiss trnsgltmnase ea ig clas,0.0,299.52
86366,Muscle-specific kinase antb,0.0,299.52
86367,Stem cells total count,0.0,299.52
86376,Microsomal antibody each,0.0,299.52
86381,Mitochondrial antibody each,0.0,299.52
86382,Neutralization test viral,0.0,299.52
86384,Nitroblue tetrazolium dye,0.0,299.52
86386,Nuclear matrix protein 22,0.0,299.52
864,Anesth removal of bladder,0.0,299.52
86403,Particle agglut antbdy scrn,0.0,299.52
86406,Particle agglut antbdy titr,0.0,299.52
86408,Neutrlzg antb sarscov2 scr,0.0,299.52
86409,Neutrlzg antb sarscov2 titer,0.0,299.52
86413,Sars-cov-2 antb quantitative,0.0,299.52
86430,Rheumatoid factor test qual,0.0,299.52
86431,Rheumatoid factor quant,0.0,299.52
86480,Tb test cell immun measure,0.0,299.52
86481,Tb ag response t-cell susp,0.0,299.52
86485,Skin test candida,0.0,99.84
86486,Skin test unlisted antign ea,6.32,99.84
86490,Coccidioidomycosis skin test,76.21,99.84
865,Anesth removal of prostate,0.0,299.52
86510,Histoplasmosis skin test,7.65,99.84
86580,Tb intradermal test,9.98,99.84
86581,Strptcs pneum antb serot ia,0.0,299.52
86590,Streptokinase antibody,0.0,299.52
86592,Syphilis test non-trep qual,0.0,299.52
86593,Syphilis test non-trep quant,0.0,299.52
86596,Voltage-gtd ca chnl antb ea,0.0,299.52
866,Anesth removal of adrenal,0.0,299.52
86602,Antinomyces antibody,0.0,299.52
86603,Adenovirus antibody,0.0,299.52
86606,Aspergillus antibody,0.0,299.52
86609,Bacterium antibody,0.0,299.52
86611,Bartonella antibody,0.0,299.52
86612,Blastomyces antibody,0.0,299.52
86615,Bordetella antibody,0.0,299.52
86617,Lyme disease antibody,0.0,299.52
86618,Lyme disease antibody,0.0,299.52
86619,Borrelia antibody,0.0,299.52
86622,Brucella antibody,0.0,299.52
86625,Campylobacter antibody,0.0,299.52
86628,Candida antibody,0.0,299.52
86631,Chlamydia antibody,0.0,299.52
86632,Chlamydia igm antibody,0.0,299.52
86635,Coccidioides antibody,0.0,299.52
86638,Q fever antibody,0.0,299.52
86641,Cryptococcus antibody,0.0,299.52
86644,Cmv antibody,0.0,299.52
86645,Cmv antibody igm,0.0,299.52
86648,Diphtheria antibody,0.0,299.52
86651,Encephalitis californ antbdy,0.0,299.52
86652,Encephaltis east eqne anbdy,0.0,299.52
86653,Encephaltis st louis antbody,0.0,299.52
86654,Encephaltis west eqne antbdy,0.0,299.52
86658,Enterovirus antibody,0.0,299.52
86663,Epstein-barr antibody,0.0,299.52
86664,Epstein-barr nuclear antigen,0.0,299.52
86665,Epstein-barr capsid vca,0.0,299.52
86666,Ehrlichia antibody,0.0,299.52
86668,Francisella tularensis,0.0,299.52
86671,Fungus nes antibody,0.0,299.52
86674,Giardia lamblia antibody,0.0,299.52
86677,Helicobacter pylori antibody,0.0,299.52
86682,Helminth antibody,0.0,299.52
86684,Hemophilus influenza antibdy,0.0,299.52
86687,Htlv-i antibody,0.0,299.52
86688,Htlv-ii antibody,0.0,299.52
86689,Htlv/hiv confirmj antibody,0.0,299.52
86692,Hepatitis delta agent antbdy,0.0,299.52
86694,Herpes simplex nes antbdy,0.0,299.52
86695,Herpes simplex type 1 test,0.0,299.52
86696,Herpes simplex type 2 test,0.0,299.52
86698,Histoplasma antibody,0.0,299.52
86701,Hiv-1antibody,0.0,299.52
86702,Hiv-2 antibody,0.0,299.52
86703,Hiv-1/hiv-2 1 result antbdy,0.0,299.52
86704,Hep b core antibody total,0.0,299.52
86705,Hep b core antibody igm,0.0,299.52
86706,Hep b surface antibody,0.0,299.52
86707,Hepatitis be antibody,0.0,299.52
86708,Hepatitis a antibody,0.0,299.52
86709,Hepatitis a igm antibody,0.0,299.52
86710,Influenza virus antibody,0.0,299.52
86711,John cunningham antibody,0.0,299.52
86713,Legionella antibody,0.0,299.52
86717,Leishmania antibody,0.0,299.52
86720,Leptospira antibody,0.0,299.52
86723,Listeria monocytogenes,0.0,299.52
86727,Lymph choriomeningitis ab,0.0,299.52
86732,Mucormycosis antibody,0.0,299.52
86735,Mumps antibody,0.0,299.52
86738,Mycoplasma antibody,0.0,299.52
86741,Neisseria meningitidis,0.0,299.52
86744,Nocardia antibody,0.0,299.52
86747,Parvovirus antibody,0.0,299.52
86750,Malaria antibody,0.0,299.52
86753,Protozoa antibody nos,0.0,299.52
86756,Respiratory virus antibody,0.0,299.52
86757,Rickettsia antibody,0.0,299.52
86759,Rotavirus antibody,0.0,299.52
86762,Rubella antibody,0.0,299.52
86765,Rubeola antibody,0.0,299.52
86768,Salmonella antibody,0.0,299.52
86769,Sars-cov-2 covid-19 antibody,0.0,299.52
86771,Shigella antibody,0.0,299.52
86774,Tetanus antibody,0.0,299.52
86777,Toxoplasma antibody,0.0,299.52
86778,Toxoplasma antibody igm,0.0,299.52
86780,Treponema pallidum,0.0,299.52
86784,Trichinella antibody,0.0,299.52
86787,Varicella-zoster antibody,0.0,299.52
86788,West nile virus ab igm,0.0,299.52
86789,West nile virus antibody,0.0,299.52
86790,Virus antibody nos,0.0,299.52
86793,Yersinia antibody,0.0,299.52
86794,Zika virus igm antibody,0.0,299.52
868,Anesth kidney transplant,0.0,299.52
86800,Thyroglobulin antibody,0.0,299.52
86803,Hepatitis c ab test,0.0,299.52
86804,Hep c ab test confirm,0.0,299.52
86805,Lymphocytotoxicity assay,0.0,299.52
86806,Lymphocytotoxicity assay,0.0,299.52
86807,Cytotoxic antibody screening,0.0,299.52
86808,Cytotoxic antibody screening,0.0,299.52
86812,Hla typing a b or c,0.0,299.52
86813,Hla typing a b or c,0.0,299.52
86816,Hla typing dr/dq,0.0,299.52
